,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
2695,420.0,70.0,618.30695,73.5,150.4,45.0,607.5,73.5,670.4086,38.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.8,47.5,50.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.1173838721712746,5.370688360807596,4.057239061505857,2.1488600266532285,0.7268437007467358,1.5871523608107938,0.3700484543208544,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,255.0,102.0,0.0,1.0,1.0,80.0,80.0,298.0,766.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
174,405.72,46.0,529.5491,78.5,95.6,45.0,428.0,73.5,710.4478,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.7,46.1,105.3,330.0,350.0,16.0,18.0,0.0,0.0,135.0,0.4274402206832888,1.7897651258687801,0.9982448155003535,0.9036319028400092,1.9724566832357189,2.3657682083215623,1.979683005892459,684.0,62.0,684.0,62.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1891,470.0,25.0,523.6491,71.5,104.5,60.0,440.0,69.0,629.9043,70.0,38.1,25.4,34.0,18.75,11.425,5.0,30.0,28.0,20.0,25.0,330.0,350.0,16.0,18.0,0.0,1.0,130.0,9.602894437344194,4.934305732560564,9.087217441906628,1.204476422588989,7.558970360775525,12.809621061511569,1.4228770336318652,670.0,111.0,670.0,111.0,0.0,68.0,31.8,692.0,25.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,255.0,1.0,1.0,80.0,80.0,260.0,630.0,25.4,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2706,350.0,10.0,590.22217,70.0,197.0,45.0,426.3,74.0,630.2212,15.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,17.5,276.3,44.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2.9600337416201556,1.1750678450129135,1.2365770478799927,1.377351277833826,0.6961088148163367,3.7435952190591566,0.6391253236558684,486.0,80.0,486.0,80.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,40.0,40.0,265.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
819,381.0,7.0,480.72916,70.33,111.0,48.0,307.0,71.33,621.0637,45.0,40.0,29.2,36.5,25.0,19.0,15.0,9.0,21.3,42.3,50.7,330.0,300.0,16.0,18.0,0.0,0.0,130.0,19.272047778917393,7.809563541828796,7.6891728746771575,2.2200823234294806,10.461958378049113,10.975756614806565,4.66910755999378,612.0,100.0,612.0,100.0,0.0,68.0,45.0,692.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,375.0,36.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3997,370.0,35.0,535.56366,74.0,120.0,65.0,509.3,74.0,616.3074,35.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.2,64.3,49.3,330.0,350.0,16.0,18.0,0.0,0.0,135.0,1.4426427227030048,1.0491069168487281,1.4678716348218193,1.4687051920272631,0.6592748024262234,1.944310682144073,0.6542897687251056,650.0,91.0,650.0,91.0,0.0,68.0,41.3,692.0,27.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,760.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2286,405.0,70.0,584.26044,73.0,145.0,100.0,548.7,74.0,642.4749,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.8,48.7,49.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,3.3096295945387393,5.11571591338539,6.2587190456800466,6.22358608813119,3.2103264808909384,11.988352398380922,5.06861929829161,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
953,276.83,0.0,544.5104,76.0,240.0,250.0,610.0,75.0,588.0086,30.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,49.2,85.0,43.8,330.0,300.0,16.0,18.0,0.0,0.0,120.0,6.360199388889122,1.8702104100592853,1.4455807513249783,2.827368916464318,2.7336118906243696,0.8790714222146013,2.724144179445578,453.0,50.0,453.0,50.0,0.0,68.0,45.0,500.0,31.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17,355.0,25.0,545.11145,75.0,139.4,45.0,482.8,74.0,620.1947,20.0,38.1,25.4,34.0,18.75,13.0,14.0,25.0,32.5,37.8,32.9,330.0,350.0,16.0,18.0,0.0,0.0,120.0,16.622848177557405,3.6782501929302,13.220695800931194,1.613573011285599,5.557036352954924,3.4359868291849534,2.470019403014198,670.0,111.0,670.0,111.0,0.0,68.0,33.0,692.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,733.0,28.6,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2042,495.0,70.0,600.7874,65.5,145.0,45.0,612.7,74.0,722.1205,45.0,40.0,33.6,36.5,33.35,18.0,15.0,9.0,46.8,46.7,50.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.52586599524069,1.4724994327005267,0.8099898257110708,1.0703969332923047,1.8524385987189143,1.1703087961564045,0.8268234863590559,830.0,40.0,830.0,40.0,0.0,68.0,45.0,842.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,798.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2036,435.0,100.0,579.0924,72.0,100.0,60.0,540.0,79.0,695.29474,30.0,40.0,28.6,36.5,23.35,13.0,0.0,5.0,30.0,30.0,30.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,1.2370063201827843,1.791944074869479,0.6949254680873358,0.26325112139049606,0.4899813910222731,1.073226660676695,0.6297090035333389,750.0,50.0,750.0,50.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,3.0,3.0,40.0,40.0,278.0,715.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3954,400.0,70.0,569.38513,76.0,128.7,50.0,647.9,72.5,641.36584,40.0,40.0,28.6,36.5,20.5,14.0,15.0,9.0,33.0,40.9,49.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,6.34623281767092,0.6038642894089119,1.2204911148027815,0.3371345642318058,2.851477371437642,4.165074861184041,0.30482111680933877,670.0,105.0,670.0,105.0,0.0,68.0,50.0,692.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,193.0,36.0,1.0,1.0,80.0,80.0,298.0,825.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
371,425.0,35.0,511.7255,71.0,100.0,45.0,465.0,73.0,618.4919,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,36.0,51.2,62.6,330.0,350.0,16.0,18.0,0.0,0.0,130.0,3.022502992708103,2.80830823072079,5.155646011001828,2.8767666078390364,7.203961005903603,4.241857477139196,3.311062587671746,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1416,400.0,55.0,655.6593,72.0,220.8,190.0,620.0,65.5,634.7535,55.0,38.1,22.7,28.7,20.0,15.425,5.0,30.0,28.0,190.0,35.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,0.41503725263151975,0.5478225018010594,0.38255628815465204,0.21133620369084044,0.32076155369150766,1.6461838208020707,0.5959416041688628,670.0,86.0,670.0,86.0,0.0,68.0,31.8,692.0,28.6,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,204.0,51.0,0.0,1.0,1.0,80.0,80.0,270.0,810.0,20.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3020,381.04,-8.0,490.38577,73.0,103.4,45.0,320.1,74.0,607.3911,45.0,40.0,28.6,28.725,23.35,13.0,15.0,9.0,21.3,55.1,53.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.0635727429989115,2.2737282251189597,1.3639558533720768,1.6912680780006706,2.206487925186108,3.861327067739152,3.1291093967187,685.0,55.0,685.0,55.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,51.0,204.0,1.0,1.0,80.0,80.0,210.0,450.0,40.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4590,435.0,80.0,577.76764,71.0,125.0,30.0,568.7,72.0,612.6622,53.0,40.15,28.6,36.5,17.75,10.75,5.0,9.25,25.9,23.7,36.3,330.0,380.0,16.0,18.0,1.0,1.0,123.0,3.337804645159758,4.222505148105429,2.0204680592213506,2.863364397960375,16.34840166301296,2.1638011965715673,4.475339750799011,680.0,50.0,680.0,50.0,0.0,68.0,32.15,692.0,28.6,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,199.0,21.0,4.0,1.0,1.0,80.0,80.0,265.0,704.0,28.6,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4750,410.0,70.0,585.79565,73.5,151.2,175.0,596.0,73.3,644.2675,40.0,40.0,25.0,36.5,23.35,13.0,15.0,9.0,25.0,114.0,50.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.423456248191305,1.8192189112494856,1.1604936234130199,0.9056412281954136,2.5237383772817292,2.4133741869360708,2.6818224733751155,674.0,52.0,674.0,52.0,0.0,68.0,80.0,692.0,50.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,760.0,75.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3417,430.0,61.0,550.6791,71.0,115.4,45.0,470.0,73.5,697.91266,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.9,56.6,45.7,330.0,350.0,16.0,18.0,1.0,1.0,135.0,10.799624430233552,2.3283716769504665,2.6960078660336024,1.9169899860495183,14.21860386623088,2.6863812176248825,3.3329217640506883,736.0,114.0,736.0,114.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,255.0,51.0,0.0,1.0,1.0,80.0,80.0,298.0,730.0,34.9,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3604,450.0,75.0,583.4111,71.0,140.0,45.0,500.0,73.00118,670.6523,43.0,40.0,28.6,36.5,17.0,15.0,15.0,9.0,33.3,22.0,38.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.968351461097013,2.7912290657788668,1.4127738542754347,0.5189402537485553,2.935038816084633,1.5482080200437902,3.3978714406428545,674.0,52.0,674.0,52.0,0.0,68.0,32.0,692.0,28.8,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,102.0,153.0,1.0,1.0,80.0,80.0,280.0,770.0,31.8,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4402,442.0,55.0,567.8847,69.0,115.1,110.0,480.0,73.5,686.8095,45.0,41.0,28.6,35.0,25.0,20.0,25.0,0.0,27.6,73.8,45.1,330.0,350.0,10.0,18.0,0.0,0.0,142.0,5.752539752889363,7.302982619449044,3.2962100478878753,11.831614727836268,4.6788152375686325,6.002064855654742,7.6282716520555836,740.0,118.0,740.0,118.0,0.0,73.0,50.0,692.0,35.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,275.0,768.0,34.9,450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1863,0.0,-7.0,700.05896,62.5,500.0,45.0,511.3,93.0,773.5171,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,42.5,45.3,30.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.058582308600892,1.137582049930011,1.7154176872694067,3.7445893510441155,2.046908561328562,2.3088185034539572,0.7365467244820237,486.0,80.0,486.0,80.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,40.0,40.0,400.0,718.0,34.9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3989,415.0,60.0,635.177,73.0,200.7,45.0,645.9,72.0,647.75024,45.0,37.0,28.6,36.5,18.0,13.0,15.0,9.0,30.0,35.9,38.1,330.0,350.0,16.0,18.0,1.0,1.0,126.0,3.412286466934487,2.716606527288324,4.760994518623081,0.4249296659489969,2.090733960083086,3.6390925472697973,1.7158562922480045,674.0,52.0,674.0,52.0,0.0,70.0,33.0,692.0,25.4,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,265.0,775.0,28.6,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4784,440.0,56.0,546.16815,68.5,105.1,110.0,415.0,72.5,685.36,45.0,40.0,28.6,36.5,21.35,15.0,15.0,9.0,20.8,49.0,35.0,330.0,350.0,10.0,18.0,0.0,0.0,142.0,0.9309962585562391,1.0035071567918155,1.6071898493783916,0.32457549938885666,1.4255652643116843,1.0754351053566238,3.731855733735848,736.0,114.0,736.0,114.0,0.0,73.0,41.3,692.0,32.7,0.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,260.0,704.0,34.9,390.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3994,429.96,70.0,616.57275,71.5,174.3,45.0,578.1,74.0,654.2268,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.7,48.1,47.5,330.0,350.0,16.0,18.0,1.0,1.0,120.0,3.4930906808409516,1.7937525672732508,3.3213130187035187,6.027303917848524,1.318553607261354,2.3942686671761857,0.6001995547789031,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,153.0,51.0,0.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1950,405.0,70.0,585.1211,73.0,145.9,75.0,514.7,74.0,642.6883,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.5,48.7,43.6,330.0,350.0,16.0,18.0,0.0,0.0,120.0,0.641189056852968,0.33979755633559394,1.2746496616924903,1.897411707123081,1.6163689094172802,0.3306671445957171,1.4590743613588433,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,265.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3819,415.0,60.0,608.89844,72.0,184.9,200.0,730.7,74.5,646.89685,50.0,40.0,28.6,36.5,23.35,11.5,15.0,9.0,31.5,200.7,48.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,9.34771789203749,1.7982633898083111,6.902934917740208,1.1570363265454333,6.749030564031205,2.949405556828716,5.088377925351251,694.0,72.0,694.0,72.0,0.0,68.0,50.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,275.0,848.0,34.9,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1638,405.0,70.0,620.21747,73.0,144.9,45.0,515.0,74.0,658.50507,45.0,40.0,48.6,36.5,23.35,13.0,15.0,9.0,34.0,48.6,39.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,14.211071855889339,1.813250160314928,12.426457928261307,4.389490814696189,7.109588431378692,3.131452439824507,4.091206180365419,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3136,415.0,70.0,548.30334,73.0,102.4,45.0,539.2,74.0,643.5534,45.0,40.0,33.7,36.25,23.35,13.0,15.0,9.0,39.4,54.2,49.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,9.094675973486542,0.4162279665468148,0.9586123901351021,0.807843985785802,4.258653574803777,0.728243971955881,1.730759733990421,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,102.0,161.0,100.0,1.0,1.0,80.0,80.0,298.0,718.0,36.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4176,435.0,67.0,636.5222,71.5,181.5,45.0,585.0,72.5,679.1479,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.9,53.2,58.5,330.0,350.0,16.0,18.0,1.0,1.0,135.0,1.6499515438888843,1.8345079870254304,2.2502438742076425,0.4923999155801503,0.927785978161135,1.4776537453666942,7.0009579431361075,685.0,63.0,685.0,63.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,298.0,786.0,34.9,330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
546,405.0,78.0,593.8375,72.5,132.7,40.0,580.0,74.0,659.32153,46.0,38.1,25.4,34.0,17.35,10.5,15.0,10.6,28.3,19.1,35.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.8974261161821575,0.8831961275539988,0.9085038618011535,0.8763176094151374,0.5231937919472517,0.677784186230419,1.1623189879317068,685.0,52.0,674.0,63.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,102.0,204.0,1.0,1.0,80.0,80.0,278.0,730.0,28.6,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2923,409.3345,70.0,562.9348,73.0,125.7,45.0,589.8,74.0,651.7883,45.0,60.0,56.3,36.5,31.0,13.0,15.0,9.0,52.2,39.8,33.0,330.0,311.07855,16.0,18.0,1.0,1.0,130.0,8.220392132895876,0.9127208664177572,8.784007558787208,4.437903945644376,9.855874249806424,6.83756757754874,8.080526362735796,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,255.0,102.0,2.0,2.0,80.0,80.0,275.0,718.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2778,405.0,70.0,594.8072,73.0,157.5,45.0,550.0,74.0,648.47205,50.0,40.0,30.7,36.5,23.35,13.0,15.0,9.0,30.0,49.2,48.4,330.0,350.0,16.0,18.0,1.0,1.0,130.0,8.239728577424914,5.446225182282453,0.8471839015922102,2.9958084380451395,2.4099728161543252,2.6832167368188453,2.3787936040719346,674.0,52.0,674.0,52.0,0.0,68.0,50.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,275.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
